context,question,answer,context_id
"Pháp luật cho phép rút bớt tài sản bảo đảm đang thế chấp tại ngân hàng. Khi rút bớt tài sản, người yêu cầu đăng ký nộp hồ sơ đăng ký thay đổi theo quy định.",Pháp luật có cho phép rút bớt tài sản thế chấp tại ngân hàng không?,"Pháp luật cho phép rút bớt tài sản bảo đảm đang thế chấp tại ngân hàng. Khi rút bớt tài sản, người yêu cầu đăng ký nộp hồ sơ đăng ký thay đổi theo quy định.",doc_1562
"Năng lực pháp luật dân sự của pháp nhân là khả năng của pháp nhân có các quyền, nghĩa vụ dân sự. Năng lực pháp luật dân sự của pháp nhân không bị hạn chế, trừ trường hợp Bộ luật Dân sự, luật khác có liên quan quy định khác.",Năng lực pháp luật dân sự của pháp nhân có bị hạn chế không?,"Năng lực pháp luật dân sự của pháp nhân là khả năng của pháp nhân có các quyền, nghĩa vụ dân sự. Năng lực pháp luật dân sự của pháp nhân không bị hạn chế, trừ trường hợp Bộ luật Dân sự, luật khác có liên quan quy định khác.",doc_1563
"Gây thiệt hại trong tình thế cấp thiết không phải là hành vi xâm phạm quyền sở hữu, quyền khác đối với tài sản. Chủ sở hữu, chủ thể có quyền khác đối với tài sản bị thiệt hại trong tình thế cấp thiết được bồi thường thiệt hại theo quy định tại Điều 595 của Bộ luật Dân sự.",Gây thiệt hại trong tình thế cấp thiết có phải là hành vi xâm phạm quyền sở hữu không?,"Gây thiệt hại trong tình thế cấp thiết không phải là hành vi xâm phạm quyền sở hữu, quyền khác đối với tài sản. Chủ sở hữu, chủ thể có quyền khác đối với tài sản bị thiệt hại trong tình thế cấp thiết được bồi thường thiệt hại theo quy định tại Điều 595 của Bộ luật Dân sự.",doc_1564
"Kể từ thời điểm mở thừa kế, những người thừa kế có các quyền, nghĩa vụ tài sản do người chết để lại.",Quyền và nghĩa vụ của người thừa kế phát sinh từ thời điểm nào?,"Kể từ thời điểm mở thừa kế, những người thừa kế có các quyền, nghĩa vụ tài sản do người chết để lại.",doc_1565
Trường hợp nghĩa vụ giao vật cùng loại không được thực hiện thì bên bị vi phạm có quyền yêu cầu bên vi phạm phải giao vật cùng loại khác; nếu không có vật cùng loại khác thay thế thì phải thanh toán giá trị của vật.,"Nếu không có vật cùng loại khác thay thế, bên vi phạm phải làm gì?",Trường hợp nghĩa vụ giao vật cùng loại không được thực hiện thì bên bị vi phạm có quyền yêu cầu bên vi phạm phải giao vật cùng loại khác; nếu không có vật cùng loại khác thay thế thì phải thanh toán giá trị của vật.,doc_1566
"Thừa kế theo pháp luật là thừa kế theo hàng thừa kế, điều kiện và trình tự thừa kế do pháp luật quy định.",Điều kiện và trình tự thừa kế theo pháp luật được quy định như thế nào?,"Thừa kế theo pháp luật là thừa kế theo hàng thừa kế, điều kiện và trình tự thừa kế do pháp luật quy định.",doc_1567
"Khi những người có quyền thừa kế di sản của nhau chết cùng thời điểm hoặc không thể xác định được người nào chết trước, họ không được thừa kế di sản của nhau và di sản của mỗi người sẽ do người thừa kế của người đó hưởng, trừ trường hợp thừa kế thế vị theo quy định tại Điều 652.",Di sản của những người chết cùng thời điểm sẽ được phân chia như thế nào?,"Khi những người có quyền thừa kế di sản của nhau chết cùng thời điểm hoặc không thể xác định được người nào chết trước, họ không được thừa kế di sản của nhau và di sản của mỗi người sẽ do người thừa kế của người đó hưởng, trừ trường hợp thừa kế thế vị theo quy định tại Điều 652.",doc_1568
Quy định này không áp dụng đối với biện pháp bảo đảm thực hiện nghĩa vụ.,Có ngoại lệ nào đối với quy định sự vô hiệu của hợp đồng chính làm chấm dứt hợp đồng phụ không?,Quy định này không áp dụng đối với biện pháp bảo đảm thực hiện nghĩa vụ.,doc_1569
Hình thức của di chúc cũng được công nhận tại Việt Nam nếu phù hợp với pháp luật của một trong các nước nơi người lập di chúc có quốc tịch tại thời điểm lập di chúc hoặc tại thời điểm người lập di chúc chết.,Các quốc gia nào có thể công nhận hình thức của di chúc theo quy định tại Điều 681?,Hình thức của di chúc cũng được công nhận tại Việt Nam nếu phù hợp với pháp luật của một trong các nước nơi người lập di chúc có quốc tịch tại thời điểm lập di chúc hoặc tại thời điểm người lập di chúc chết.,doc_1570
Sự kiện bất khả kháng là sự kiện xảy ra một cách khách quan không thể lường trước được và không thể khắc phục được mặc dù đã áp dụng mọi biện pháp cần thiết và khả năng cho phép.,Sự kiện nào được coi là bất khả kháng làm gián đoạn thời hiệu khởi kiện?,Sự kiện bất khả kháng là sự kiện xảy ra một cách khách quan không thể lường trước được và không thể khắc phục được mặc dù đã áp dụng mọi biện pháp cần thiết và khả năng cho phép.,doc_1571
"Hợp đồng gửi giữ tài sản là sự thỏa thuận giữa các bên, theo đó bên giữ nhận tài sản của bên gửi để bảo quản và trả lại chính tài sản đó cho bên gửi khi hết thời hạn hợp đồng, bên gửi phải trả tiền công cho bên giữ, trừ trường hợp gửi giữ không phải trả tiền công.",Có trường hợp nào mà bên gửi tài sản không phải trả tiền công cho bên giữ không?,"Hợp đồng gửi giữ tài sản là sự thỏa thuận giữa các bên, theo đó bên giữ nhận tài sản của bên gửi để bảo quản và trả lại chính tài sản đó cho bên gửi khi hết thời hạn hợp đồng, bên gửi phải trả tiền công cho bên giữ, trừ trường hợp gửi giữ không phải trả tiền công.",doc_1572
Trường hợp các bên không xác định được giá trị thì mời người thứ ba xác định giá trị và phải lập thành văn bản.,Việc mời người thứ ba xác định giá trị tài sản thuê khoán có phải lập thành văn bản không?,Trường hợp các bên không xác định được giá trị thì mời người thứ ba xác định giá trị và phải lập thành văn bản.,doc_1573
"Người được hưởng lợi từ việc áp dụng thời hiệu có quyền từ chối áp dụng thời hiệu, trừ trường hợp việc từ chối đó nhằm mục đích trốn tránh thực hiện nghĩa vụ.",Trường hợp nào người hưởng lợi không thể từ chối áp dụng thời hiệu?,"Người được hưởng lợi từ việc áp dụng thời hiệu có quyền từ chối áp dụng thời hiệu, trừ trường hợp việc từ chối đó nhằm mục đích trốn tránh thực hiện nghĩa vụ.",doc_1574
"Sở hữu chung hỗn hợp là sở hữu đối với tài sản do các chủ sở hữu thuộc các thành phần kinh tế khác nhau góp vốn để sản xuất, kinh doanh thu lợi nhuận.",Ai là các chủ sở hữu trong sở hữu chung hỗn hợp?,"Sở hữu chung hỗn hợp là sở hữu đối với tài sản do các chủ sở hữu thuộc các thành phần kinh tế khác nhau góp vốn để sản xuất, kinh doanh thu lợi nhuận.",doc_1575
"Trường hợp không có thỏa thuận thì áp dụng quy định về sở hữu chung theo phần được quy định tại Bộ luật Dân sự và luật khác có liên quan, trừ trường hợp quy định tại Điều 213 của Bộ luật Dân sự.","Trong trường hợp không có thỏa thuận, việc chiếm hữu, sử dụng, định đoạt tài sản chung của gia đình sẽ như thế nào?","Trường hợp không có thỏa thuận thì áp dụng quy định về sở hữu chung theo phần được quy định tại Bộ luật Dân sự và luật khác có liên quan, trừ trường hợp quy định tại Điều 213 của Bộ luật Dân sự.",doc_1576
Khi một người để lại nhiều bản di chúc đối với một tài sản thì chỉ bản di chúc sau cùng có hiệu lực.,Điều 643 quy định gì khi một người để lại nhiều bản di chúc đối với một tài sản?,Khi một người để lại nhiều bản di chúc đối với một tài sản thì chỉ bản di chúc sau cùng có hiệu lực.,doc_1577
"Đối với cây là mốc giới chung, các bên đều có nghĩa vụ bảo vệ; hoa lợi thu được từ cây được chia đều, trừ trường hợp có thỏa thuận khác.",Các bên có nghĩa vụ gì khi cây trở thành mốc giới chung giữa các bất động sản?,"Đối với cây là mốc giới chung, các bên đều có nghĩa vụ bảo vệ; hoa lợi thu được từ cây được chia đều, trừ trường hợp có thỏa thuận khác.",doc_1578
Người chưa thành niên là người chưa đủ mười tám tuổi.,Người chưa đủ mười tám tuổi được gọi là gì theo Bộ luật Dân sự?,Người chưa thành niên là người chưa đủ mười tám tuổi.,doc_1579
